Product Page,Product URL,Title,Description,Product Type,Tags,Categories,Visible,Hosted Image URLs,SKU,Option Name 1,Option Value 1,Option Name 2,Option Value 2,Option Name 3,Option Value 3,Price,Sale Price,On Sale,Weight,Length,Width,Height,Stock
/shop/wall-decor/,jefferson-hayman-brooklyn-tappan-9w7ky-6lclz,Jefferson Hayman | Golf Ball,"<p style=""white-space:pre-wrap;"">Jefferson Hayman is an artist whose work explores the themes of  nostalgia, common symbols, and memory. Through a quiet minimalism, he  invites the viewer to partake in the narrative process in a way that is  both intimate and deeply personal. Finished prints are paired with antique or artist-made frames,  meticulously custom-made by the artist, whose attention to the unique  attributes of each photograph imbues every piece with a completely unique story and sense of personality.&nbsp;&nbsp;</p><p style=""white-space:pre-wrap;"">W 13.5"" x D 1"" x L 16""</p>",PHYSICAL,,Art,FALSE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a56e40ec9a0fc38dc09e/5c93b12aee6eb0254e91a695/1553183020686/Jefferson-Hayman_Golf-Ball.jpg,SQ1010671,,,,,,,1400.00 USD,0.00 USD,,0,13.5,1,16,1
/shop/wall-decor/,Karina-Bania-Between-Us-40x40-Acrylic-d8wgw-cnj2k-33rk5,Karina Bania | Sunbathing on Rhodes II | 40x40 Acrylic,"<p style=""white-space: pre-wrap;"">The artist is a mixed media painter living in California. Largely self-taught, her degree is in Business, but she picked up a paintbrush and a backpack the day after graduating. She spent many years living around the world developing her art. While studying in India, she began incorporating local pigments and dyes into her work, eventually developing her unique style of stained washes and shapes on raw canvas. Created from acrylic, spray paint, pigment wash on canvas and framed in a 2 1/2” natural maple floater frame.</p><p style=""white-space: pre-wrap;"">W 40"" x D 2.5"" x H 40""</p>",PHYSICAL,,Art,TRUE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a56e40ec9a0fc38dc09e/5b8acdf2898583fbc6ae8bf0/1535823375521/Sunbathing+on+Rhodes+II+-40x40.jpg,SQ1027025,,,,,,,2800.00 USD,0.00 USD,,25,40,40,3,1
/shop/textile-shop/,velvet-vintage-linen-frames-pillow,Frames Pillow | Black + White | 22x22,"<p style=""white-space: pre-wrap;"">Hand-made in Paris exclusively for Dixon Rye, these pillows feature a beautifully unique textural mix of black velvet and vintage linen. Boldly graphic in its lines yet timeless in its fabrication, our pillows add that Parisian je ne sais quoi to any room. Price includes down pillow insert. </p><p style=""white-space: pre-wrap;"">H 22"" x W 22""</p>",PHYSICAL,,Pillows,TRUE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b88a1168a922d94208fb3ec/5c0fdbdf575d1f3b55bd71fb/1545151178319/Frames_Pillow_Black%2BWhite.jpg,SQ1113425,,,,,,,270.00 USD,0.00 USD,,3,22,3,22,4
/shop/textile-shop/,cliffend-alker,Lindsay Alker | Cliffend,"<p style=""white-space:pre-wrap;"">As the Southeast’s exclusive showroom for Lindsay Alker’s beautifully hand-printed fabrics, we now sell them by the yard. The artisan collection ‘Battle Great Wood’ is designed with lino-blocks and hand silkscreened in England. The collection, initially inspired by arts &amp; crafts design, features natural motifs and is complemented with contemporary geometric patterns.  The designs are intentionally uneven and retain the texture of lino prints. The emphasis on the hand printed process and artisan printing showcase the true beauty of Alker’s methodology. </p><p style=""white-space:pre-wrap;"">To Purchase: Email us at hello@dixonrye.com or call the shop at 404-883-3939 and we'll be happy to help you with your order.</p>",PHYSICAL,,Textiles,TRUE,"https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b88a1168a922d94208fb3ec/5c6b0237f4e1fcbaed909954/1553266186447/CLIFF+CE+C+I+.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b88a1168a922d94208fb3ec/5c6b0237eef1a1de5b195f87/1553266186469/CLIFF+CE+N+G+.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b88a1168a922d94208fb3ec/5c6b023b9b747a1be0f11f2f/1553266186467/CLIFF+CE+N+W.jpg",SQ1127641,Color,Indigo,,,,,0.00 USD,0.00 USD,,0,0,0,0,Unlimited
/shop/wall-decor/,Contemporary-Work-on-Paper-Blue-21.25-x-21-s84sl,Framed Ugandan Barkcloth | 31 x 31,"<p style=""white-space: pre-wrap;"">Traditional Ugandan barkcloth floating over a linen mat result in a stunning piece of art. </p><p style=""white-space: pre-wrap;"">“The producers of this surprisingly soft and supple material first scrape away the outer bark of fig trees called mutuba (usually Ficus natalensis), then slit inner bark with a knife and peel it upward off the tree. They boil the bark in great pans of water to soften it, and then pound it for several hours with heavy wooden mallets until it is much, much thinner, wider, and softer. The cloth is dried in the sun, where it darkens to a ruddy brown, while the exposed trunk is wrapped in banana leaves for a few days to protect it as new bark grows, for another harvest.”</p><p style=""white-space: pre-wrap;"">W31”x L31”</p>",PHYSICAL,,Art,FALSE,"https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a56e40ec9a0fc38dc09e/5ba1277021c67c7d813146da/1537288053311/unspecified.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a56e40ec9a0fc38dc09e/5b96c77d575d1fae11c2b5ed/1537288028617/unspecified.jpg",SQ1145312,,,,,,,750.00 USD,0.00 USD,,20,32,32,4,0
/shop/wall-decor/,jefferso-hayman-box-peaches,Jefferson Hayman Box | Peaches,"<p style=""white-space:pre-wrap;"">Jefferson Hayman is an artist whose work explores the themes of  nostalgia, common symbols, and memory. Through a quiet minimalism, he  invites the viewer to partake in the narrative process in a way that is  both intimate and deeply personal. Finished prints are paired with antique or artist-made frames,  meticulously custom-made by the artist, whose attention to the unique  attributes of each photograph imbues every piece with a completely unique story and sense of personality.&nbsp;&nbsp;</p><p style=""white-space:pre-wrap;"">W 7.5"" x D 3.5"" x H 2""</p><p data-rte-preserve-empty=""true"" style=""white-space:pre-wrap;""></p><p data-rte-preserve-empty=""true"" style=""white-space:pre-wrap;""></p>",PHYSICAL,,Art,TRUE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a56e40ec9a0fc38dc09e/5c93b17e9b747a74ce7a8bf2/1553183108818/sluhpx4clryo8xvydg5d.jpg,SQ1146919,,,,,,,950.00 USD,0.00 USD,,0,7.5,3.5,2,1
/shop/found/,antique-cast-brazier-log-bins-medium-6rb8x-mkpe5,Antique Smelting Pot| Large,"<p style=""white-space: pre-wrap;"">This French glazed vessel circa 1880 was used for holding live coals. With a color and patina that cannot be replicated, use for decorative display, logs by the fire, or as an indoor/outdoor planter.</p><p style=""white-space: pre-wrap;"">W 13"" x D 13"" x H 16.5""</p><p data-rte-preserve-empty=""true"" style=""white-space: pre-wrap;""></p>",PHYSICAL,,,TRUE,"https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a5068a922dd7291eafd2/5bd762d0e5e5f0d5017e744c/1540842195179/unspecified-2.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a5068a922dd7291eafd2/5bd762d0e4966b0889fedc2e/1540842196241/unspecified-1.jpg",SQ1153126,,,,,,,885.00 USD,0.00 USD,,150,13,13,16.5,1
/shop/lighting/,orbit-pendent-one,Orbit Pendant - One,"<p style=""white-space: pre-wrap;"">The Orbit Pendant features a single or double spun brass disc, which  orbits like a planet around a single glowing bulb. It can be arranged in  a variety different orientations, reflecting the changing landscape of  light throughout the day.&nbsp;</p><p style=""white-space: pre-wrap;"">W 7” x D 7” x H 36”</p><p style=""white-space: pre-wrap;"">Multiples sizes available. </p><p style=""white-space: pre-wrap;"">Please allow 6-8 weeks for delivery.  </p>",PHYSICAL,,Ceiling,TRUE,"https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a51c8a922dd7291eb135/5b915bb970a6ad3551e1ae92/1536254301432/Pendant+One_Front.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a51c8a922dd7291eb135/5b915bb6c2241b9d3bd1bf31/1536254301433/Pendant+One_Angle.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a51c8a922dd7291eb135/5b915bb670a6ad3551e1ae19/1536254301439/Pendant+One_Back.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a51c8a922dd7291eb135/5b915bba21c67c23274fcdbc/1536254301437/Pendant+One_Side.jpg",SQ1204359,,,,,,,875.00 USD,0.00 USD,,4,7,7,36,Unlimited
/shop/furniture/,ash-center-table,Ash Center Table,"<p style=""white-space:pre-wrap;"">Clean lines, interesting details, and exceptional construction are at the heart of the ash center table. Versatile in size and featuring a beautifully textured finish, the ash center table is both functional and statement-making. </p><p style=""white-space:pre-wrap;"">W 31.5"" x D 31.5"" x H 26""</p>",PHYSICAL,,"Side Tables, Cocktail Tables",TRUE,"https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a30bcd8366ce272d560a/5c94eb22e5e5f01c547ac251/1553263398684/Ash+Center+Table_front.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a30bcd8366ce272d560a/5c94eb20652dea60a000d91d/1553263395673/Ash+Center+Table_detail.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a30bcd8366ce272d560a/5c94eb20e5e5f01c547ac243/1553263397727/Ash+Center+Table_angle.jpg",SQ1208487,,,,,,,2350.00 USD,0.00 USD,,75,31.5,31.5,26,Unlimited
/shop/wall-decor/,jefferson-hayman-brooklyn-tappan-9w7ky,Jefferson Hayman | Winter Scene Central Park,"<p style=""white-space:pre-wrap;"">Jefferson Hayman is an artist whose work explores the themes of  nostalgia, common symbols, and memory. Through a quiet minimalism, he  invites the viewer to partake in the narrative process in a way that is  both intimate and deeply personal. Finished prints are paired with antique or artist-made frames,  meticulously custom-made by the artist, whose attention to the unique  attributes of each photograph imbues every piece with a completely unique story and sense of personality.&nbsp;&nbsp;</p><p style=""white-space:pre-wrap;"">W 8"" x D 1"" x L 10""</p>",PHYSICAL,,Art,TRUE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a56e40ec9a0fc38dc09e/5c93b094fa0d60506bf31e36/1553182872120/Jefferson-Hayman_Winter-Scene-Central-Park.jpg,SQ1250561,,,,,,,800.00 USD,0.00 USD,,0,8,1,10,1
/shop/furniture/,giusti-cocktail-table-charcoal,Giusti Cocktail Table | Charcoal,"<p style=""white-space: pre-wrap;"">The Giusti cocktail table’s exceptional construction and intricate details make it the perfect centerpiece for a well designed living space. Hand crafted and honed of solid hardwood, each piece is carefully finished and features beautifully intricate hardware to achieve the look of a treasured antique or family heirloom.</p><p style=""white-space: pre-wrap;"">W 54"" x D 36"" x H 21""</p><p style=""white-space: pre-wrap;"">Please allow 6-8 weeks for delivery.</p>",PHYSICAL,,Cocktail Tables,TRUE,"https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a30bcd8366ce272d560a/5be1d93f8a922df8a41ecafb/1552657916910/Giusti+Cocktail+Table_Angle.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a30bcd8366ce272d560a/5be1d93f1ae6cf65f568a1e2/1552657916914/Giusti+Cocktail+Table_Detail.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a30bcd8366ce272d560a/5be1d9588985833206fb035e/1552657916916/Giusti+Cocktail+Table_Front.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a30bcd8366ce272d560a/5be1d95d70a6adf7bb5a4b66/1552657916919/Giusti+Cocktail+Table_Side.jpg",SQ1280589,,,,,,,3350.00 USD,0.00 USD,,150,36,54,19,Unlimited
/shop/accessories/,black-banded-vase-extra-large,Black Banded Vase | Extra  Large,"<p style=""white-space: pre-wrap;"">Hand-crafted in Brooklyn, NY, our banded vase collection focuses on the hand forged craft of the ceramic process. Each item explores the unique variation and idiosyncrasies that naturally comes from such a storied craft. The banded collection highlights classic shapes with a thin banded detail for a timeless and beautiful look. No two are alike so shapes and size will differ item from item. </p><p style=""white-space: pre-wrap;"">W 6.5” x D 6.5” x H 13”</p><p data-rte-preserve-empty=""true"" style=""white-space: pre-wrap;""></p>",PHYSICAL,,Decorative Objects,FALSE,"https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a2be40ec9a0fc38d99ac/5c0fea22aa4a99bea66d7835/1544547095142/Nicolas_Newcomb_Black_ExLg.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a2be40ec9a0fc38d99ac/5c0fea1b898583f8f9cc093d/1544547095150/Nicolas_Newcomb_Detail_Black.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a2be40ec9a0fc38d99ac/5c0fea18758d469566c5ce0f/1544547095161/Nicolas_Newcomb_Group.jpg",SQ1299169,,,,,,,315.00 USD,0.00 USD,,5,6.5,6.5,13,0
/shop/upholstery/,Joshua-Bench-56-b24b7-9sbl8-hgxfd-88w6m,Lexi Bench,"<p style=""white-space: pre-wrap;"">A black iron frame grounds the feminine form on this lovely bench with a natural linen cushion. Place in an entryway for instant sophistication.&nbsp;</p>",PHYSICAL,,Ottomans and Benches,FALSE,"https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a546aa4a991b6ed12f06/5ba11efb032be4c79d1e8946/1537286274078/4383.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a546aa4a991b6ed12f06/5ba11ef94d7a9cba84097aaa/1537286274082/4383.d1.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a546aa4a991b6ed12f06/5ba11ef9032be4c79d1e8912/1537286274084/4383.d2.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a546aa4a991b6ed12f06/5ba11efa21c67c7d8130b4fd/1537286274086/4383.d3.jpg",SQ1351483,,,,,,,1400.00 USD,0.00 USD,,82,60,21,27,Unlimited
/shop/textile-shop/,nomad-throw-old-pink,Nomad Throw | Old Pink,"<p style=""white-space: pre-wrap;"">Woven on traditional wooden looms, the unique pieces are created using the highest quality raw materials, such as wool, cashmere, linen, silk and yak.  Manual looms enable the addition of perfectly imperfect borders on each piece. A cashmere blanket becomes a work of art full of nuances, reflecting the individuality of each weaver.   </p><p style=""white-space: pre-wrap;"">Nomad is a traveling blanket whose name refers to the millenary practice of nomadic grazing, the origin of the fibers that make it up. These fibers, 50% wool/50% yak come from Provence (France) and the Khangai region (Mongolia) and reinforce the collection of articles with traceability and social responsibility. The series consists of four elegant colors combined with the lead gray color as the central color of the collection.</p>",PHYSICAL,,Throws,TRUE,"https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b88a1168a922d94208fb3ec/5be3296dc2241bc63a690458/1541621907459/Teixidor_Nomad+Throw_Old+Pink.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b88a1168a922d94208fb3ec/5be348cc4fa51a05a0741afa/1541621989946/Teixidors_Group_Crop3.jpg",SQ1365173,,,,,,,460.00 USD,0.00 USD,,5,0,0,0,4
/shop/furniture/,planar-side-table,Planar Side Table,"<p style=""white-space: pre-wrap;"">Crafted from maple with a glossy sable brown finish, this functional side table draws its inspiration from 1920s design. With three long surfaces, it provides storage for plants, drinks, and your favorite decorative accessories.</p><p style=""white-space: pre-wrap;"">H 26” x W 28” x D 21”<br><br>$1860 As shown in Ebony</p><p style=""white-space: pre-wrap;"">$1615 Starting Price<br>Maple Solids with Maple Veneers. Standard, Artisan and Premium finishes available. <br>Please allow 8-10 weeks for delivery</p><h3 style=""white-space: pre-wrap;""><a href=""/s/w4sxb9u0vi0l6x03qxb1z622ivacko"" target=""_blank"">Print Tearsheet</a></h3>",PHYSICAL,,Side Tables,TRUE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a30bcd8366ce272d560a/59b958b0f22910976fbc10fe/1536848499289/PlanarSideTable.jpg,SQ1397669,,,,,,,1860.00 USD,0.00 USD,,40,28,21,26,Unlimited
/shop/accessories/,lantern-ginger-jar-green,Lantern Ginger Jar | Green,"<p style=""white-space: pre-wrap;"">Crafted of glazed ceramic with a restrained, modest design, our lantern ginger jars add texture, warmth, and deep natural tones to any space. </p><p style=""white-space: pre-wrap;"">W 13"" x D 13"" x H 11""</p>",PHYSICAL,,Decorative Objects,TRUE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a2be40ec9a0fc38d99ac/5b9292e02b6a28a5285943aa/1536332931299/Lantern+Ginger+Jar_Green.jpg,SQ1401902,,,,,,,395.00 USD,0.00 USD,,10,13,13,11,0
/shop/lighting/,tadelakt-bulb-table-lamp-black-j3zej-p9yja,Tadelakt Bulb Table Lamp | Ivory,"<p style=""white-space:pre-wrap;"">A new shape and a new life. Our beloved tadelakt pottery collection has a soft, undulating character, and now makes a stunning table lamp. The craft of tadelakt is a Moroccan tradition, using lime from The  Marrakech Plateau, where the original tadelakt lime can be found. That's  where the word ""tadelakt"" comes from, it means ""to rub in"", where olive  soap is rubbed in resulting in a hydrophobic lime plaster used on both  the interior and exteriors of buildings. </p><p style=""white-space:pre-wrap;"">W 18"" x D 18"" x H 26.5""</p><p data-rte-preserve-empty=""true"" style=""white-space:pre-wrap;""></p>",PHYSICAL,,Table,TRUE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a51c8a922dd7291eb135/5c7948b6f4e1fc4bd7931f5a/1555682946067/Tadelakt_Lamp_Ivory.jpg,SQ1402142,,,,,,,600.00 USD,0.00 USD,,10,18,18,26.5,1
/shop/wall-decor/,Karina-Bania-Between-Us-40x40-Acrylic-d8wgw-zdd4e,Karina Bania | Between the Lines II | 24x24 Acrylic,"<p style=""white-space: pre-wrap;"">The artist is a mixed media painter living in California. Largely self-taught, her degree is in Business, but she picked up a paintbrush and a backpack the day after graduating. She spent many years living around the world developing her art. While studying in India, she began incorporating local pigments and dyes into her work, eventually developing her unique style of stained washes and shapes on raw canvas. Created from acrylic, spray paint, pigment wash on canvas and framed in a 2 1/2” natural maple floater frame.</p><p style=""white-space: pre-wrap;"">W 24"" x D 2.5"" x H 24""</p>",PHYSICAL,,Art,FALSE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a56e40ec9a0fc38dc09e/5b8acb3e88251b17eb2551b0/1539361936151/Between+the+Lines+II+-24x24.jpg,SQ1411253,,,,,,,1400.00 USD,0.00 USD,,25,24,24,3,1
